"","X","Year","Site","Transect","prop_CCA","prop_macro","prop_turf","Observer","Site_Name"
"282",282,"2005","Coral City",6,0.153912284667949,0.423043857666025,0,NA,"Coral City"
"283",283,"2005","Coral City",7,0.2609311457633,0.36953442711835,0,NA,"Coral City"
"284",284,"2005","Coral City",8,0.192023277269179,0.403988361365411,0,NA,"Coral City"
"285",285,"2005","Coral City",9,0.0593846153846154,0.470307692307692,0,NA,"Coral City"
"286",286,"2005","Coral City",10,0.243589743589744,0.378205128205128,0,NA,"Coral City"
"287",287,"2005","Coral City",11,0.366838399655737,0.316580800172131,0,NA,"Coral City"
"288",288,"2005","Coral City",12,0.325152625152625,0.337423687423687,0,NA,"Coral City"
"289",289,"2005","Coral City",13,0.194444444444444,0.402777777777778,0,NA,"Coral City"
"290",290,"2005","Coral City",14,0.0909598606467677,0.454520069676616,0,NA,"Coral City"
"291",291,"2005","Grundys  Gardens",1,0.0861217348631536,0.456939132568423,0,NA,"Grundy's Gardens"
"292",292,"2005","Grundys  Gardens",2,0.253952557430818,0.373023721284591,0,NA,"Grundy's Gardens"
"293",293,"2005","Grundys  Gardens",3,0,0.5,0,NA,"Grundy's Gardens"
"294",294,"2005","Grundys  Gardens",4,0.0222710622710623,0.488864468864469,0,NA,"Grundy's Gardens"
"295",295,"2005","Grundys  Gardens",5,0.31011655011655,0.344941724941725,0,NA,"Grundy's Gardens"
"296",296,"2005","Grundys  Gardens",6,0.281968684909861,0.359015657545069,0,NA,"Grundy's Gardens"
"297",297,"2005","Grundys  Gardens",7,0.273950604103276,0.363024697948362,0,NA,"Grundy's Gardens"
"298",298,"2005","Grundys  Gardens",8,0.146861914499951,0.426569042750024,0,NA,"Grundy's Gardens"
"299",299,"2005","Grundys  Gardens",9,0.216515151515152,0.391742424242424,0,NA,"Grundy's Gardens"
"300",300,"2005","Grundys  Gardens",10,0.148768472906404,0.425615763546798,0,NA,"Grundy's Gardens"
"301",301,"2005","Grundys  Gardens",11,0.0659159159159159,0.467042042042042,0,NA,"Grundy's Gardens"
"302",302,"2005","Grundys  Gardens",12,0.105714285714286,0.447142857142857,0,NA,"Grundy's Gardens"
"303",303,"2005","Grundys  Gardens",13,0.374605786370492,0.312697106814754,0,NA,"Grundy's Gardens"
"304",304,"2005","Grundys  Gardens",14,0.331868131868132,0.334065934065934,0,NA,"Grundy's Gardens"
"305",305,"2005","Pauls Anchor",1,0.130305968670988,0.434847015664506,0,NA,"Paul's Anchor"
"306",306,"2005","Pauls Anchor",2,0.310053908355795,0.344973045822102,0,NA,"Paul's Anchor"
"307",307,"2005","Pauls Anchor",3,0.167562440102486,0.416218779948757,0,NA,"Paul's Anchor"
"308",308,"2005","Pauls Anchor",4,0.149757272864951,0.425121363567524,0,NA,"Paul's Anchor"
"309",309,"2005","Pauls Anchor",5,0.329071213075622,0.335464393462189,0,NA,"Paul's Anchor"
"310",310,"2005","Pauls Anchor",6,0.430170216306273,0.284914891846864,0,NA,"Paul's Anchor"
"311",311,"2005","Pauls Anchor",7,0.175533277638541,0.41223336118073,0,NA,"Paul's Anchor"
"312",312,"2005","West Point",1,0.0403846153846154,0.479807692307692,0,NA,"West Point"
"313",313,"2005","West Point",2,0.0911538461538462,0.454423076923077,0,NA,"West Point"
"314",314,"2005","West Point",3,0.145026455026455,0.427486772486772,0,NA,"West Point"
"315",315,"2005","West Point",4,0.0884884618838107,0.455755769058095,0,NA,"West Point"
"316",316,"2005","West Point",5,0.120404411764706,0.439797794117647,0,NA,"West Point"
"317",317,"2005","West Point",6,0.102407281539053,0.448796359230474,0,NA,"West Point"
"318",318,"2005","West Point",7,0.157112135176651,0.421443932411674,0,NA,"West Point"
"319",319,"2005","West Point",8,0.0688190458994828,0.465590477050259,0,NA,"West Point"
"320",320,"2005","West Point",9,0.305007519691395,0.347496240154302,0,NA,"West Point"
"321",321,"2005","West Point",10,0.196296296296296,0.401851851851852,0,NA,"West Point"
"322",322,"2005","West Point",11,0.497549967762734,0.251225016118633,0,NA,"West Point"
"323",323,"2005","West Point",12,0.0591546227403754,0.470422688629812,0,NA,"West Point"
"324",324,"2006","Coral City",1,0.0881766381766382,0.455911680911681,0,NA,"Coral City"
"325",325,"2006","Coral City",2,0.0844919786096257,0.457754010695187,0,NA,"Coral City"
"326",326,"2006","Coral City",3,0.219047619047619,0.39047619047619,0,NA,"Coral City"
"327",327,"2006","Coral City",4,0.0514285714285714,0.474285714285714,0,NA,"Coral City"
"328",328,"2006","Coral City",5,0.22807734204793,0.385961328976035,0,NA,"Coral City"
"329",329,"2006","Coral City",6,0.0541763482939954,0.472911825853002,0,NA,"Coral City"
"330",330,"2006","Coral City",7,0.0021505376344086,0.498924731182796,0,NA,"Coral City"
"331",331,"2006","Coral City",8,0.277777777777778,0.361111111111111,0,NA,"Coral City"
"332",332,"2006","Grundys  Gardens",1,0.0403361344537815,0.479831932773109,0,NA,"Grundy's Gardens"
"333",333,"2006","Grundys  Gardens",2,0.2375,0.38125,0,NA,"Grundy's Gardens"
"334",334,"2006","Grundys  Gardens",3,0.0217622708456535,0.489118864577173,0,NA,"Grundy's Gardens"
"335",335,"2006","Grundys  Gardens",4,0.0815408085430969,0.459229595728452,0,NA,"Grundy's Gardens"
"336",336,"2006","Grundys  Gardens",5,0.0526315789473684,0.473684210526316,0,NA,"Grundy's Gardens"
"337",337,"2006","Grundys  Gardens",6,0.12,0.44,0,NA,"Grundy's Gardens"
"338",338,"2006","Grundys  Gardens",7,0.054459095891321,0.47277045205434,0,NA,"Grundy's Gardens"
"339",339,"2006","Grundys  Gardens",8,0.104738562091503,0.447630718954248,0,NA,"Grundy's Gardens"
"340",340,"2006","Jigsaw",1,0,0.5,0,NA,"Jigsaw Puzzle"
"341",341,"2006","Jigsaw",2,0.0961538461538462,0.451923076923077,0,NA,"Jigsaw Puzzle"
"342",342,"2006","Jigsaw",3,0.244047619047619,0.37797619047619,0,NA,"Jigsaw Puzzle"
"343",343,"2006","Jigsaw",4,0.23997927137462,0.38001036431269,0,NA,"Jigsaw Puzzle"
"344",344,"2006","Jigsaw",5,0.171153846153846,0.414423076923077,0,NA,"Jigsaw Puzzle"
"345",345,"2006","Jigsaw",6,0,0.5,0,NA,"Jigsaw Puzzle"
"346",346,"2006","Jigsaw",7,0.0245869218500797,0.48770653907496,0,NA,"Jigsaw Puzzle"
"347",347,"2006","Jigsaw",8,0,0.5,0,NA,"Jigsaw Puzzle"
"348",348,"2006","Jigsaw",9,0,0.5,0,NA,"Jigsaw Puzzle"
"349",349,"2006","Mixing Bowl",1,0.259480519480519,0.37025974025974,0,NA,"Sailfin Miniwall"
"350",350,"2006","Mixing Bowl",2,0.377232436761482,0.311383781619259,0,NA,"Sailfin Miniwall"
"351",351,"2006","Mixing Bowl",3,0.117037037037037,0.441481481481481,0,NA,"Sailfin Miniwall"
"352",352,"2006","Mixing Bowl",4,0.167114337568058,0.416442831215971,0,NA,"Sailfin Miniwall"
"353",353,"2006","Mixing Bowl",5,0.406060606060606,0.296969696969697,0,NA,"Sailfin Miniwall"
"354",354,"2006","Mixing Bowl",6,0.04,0.48,0,NA,"Sailfin Miniwall"
"355",355,"2006","Mixing Bowl",7,0,0.5,0,NA,"Sailfin Miniwall"
"356",356,"2006","Mixing Bowl",8,0.0615384615384615,0.469230769230769,0,NA,"Sailfin Miniwall"
"357",357,"2006","Pauls Anchor",1,0.033329083258957,0.483335458370521,0,NA,"Paul's Anchor"
"358",358,"2006","Pauls Anchor",2,0.167542617361657,0.416228691319171,0,NA,"Paul's Anchor"
"359",359,"2006","Pauls Anchor",3,0.159916879795396,0.420041560102302,0,NA,"Paul's Anchor"
"360",360,"2006","Pauls Anchor",4,0.211263736263736,0.394368131868132,0,NA,"Paul's Anchor"
"361",361,"2006","Pauls Anchor",5,0.186571428571429,0.406714285714286,0,NA,"Paul's Anchor"
"362",362,"2006","Pauls Anchor",6,0.169092039800995,0.415453980099502,0,NA,"Paul's Anchor"
"363",363,"2006","Pauls Anchor",7,0.0133333333333333,0.493333333333333,0,NA,"Paul's Anchor"
"364",364,"2006","Pauls Anchor",8,0.0933333333333333,0.453333333333333,0,NA,"Paul's Anchor"
"365",365,"2006","Pauls Anchor",9,0,0.5,0,NA,"Paul's Anchor"
"366",366,"2006","Sailfin",1,0,0.5,0,NA,"Sailfin Reef"
"367",367,"2006","Sailfin",2,0,0.5,0,NA,"Sailfin Reef"
"368",368,"2006","Sailfin",3,0,0.5,0,NA,"Sailfin Reef"
"369",369,"2006","Sailfin",4,0.303307294593683,0.348346352703158,0,NA,"Sailfin Reef"
"370",370,"2006","Sailfin",5,0.33604336839631,0.331978315801845,0,NA,"Sailfin Reef"
"371",371,"2006","Sailfin",6,0.500175032300529,0.249912483849735,0,NA,"Sailfin Reef"
"372",372,"2006","Sailfin",7,0,0.5,0,NA,"Sailfin Reef"
"373",373,"2006","Snapshot",1,0.0992275698158051,0.450386215092097,0,NA,"Snap Shot"
"374",374,"2006","Snapshot",2,0.114164904862579,0.44291754756871,0,NA,"Snap Shot"
"375",375,"2006","Snapshot",3,0.229175750621534,0.385412124689233,0,NA,"Snap Shot"
"376",376,"2006","Snapshot",4,0.169920333724888,0.415039833137556,0,NA,"Snap Shot"
"377",377,"2006","Snapshot",5,0.024390243902439,0.48780487804878,0,NA,"Snap Shot"
"378",378,"2006","Snapshot",6,0.0964083454917281,0.451795827254136,0,NA,"Snap Shot"
"379",379,"2006","Snapshot",7,0.0750964830376595,0.46245175848117,0,NA,"Snap Shot"
"380",380,"2006","West Point",1,0.0806339254615117,0.459683037269244,0,NA,"West Point"
"381",381,"2006","West Point",2,0,0.5,0,NA,"West Point"
"382",382,"2006","West Point",3,0.0576987784361056,0.471150610781947,0,NA,"West Point"
"383",383,"2006","West Point",4,0.0511162290803009,0.47444188545985,0,NA,"West Point"
"384",384,"2006","West Point",5,0.008,0.496,0,NA,"West Point"
"385",385,"2006","West Point",6,0.159256429844665,0.420371785077667,0,NA,"West Point"
"386",386,"2006","West Point",7,0.0117647058823529,0.494117647058824,0,NA,"West Point"
"387",387,"2007","Coral City",1,0.0783928127240537,0.460803593637973,0,NA,"Coral City"
"388",388,"2007","Coral City",2,0.0290488802207422,0.485475559889629,0,NA,"Coral City"
"389",389,"2007","Coral City",3,0.200527472527473,0.399736263736264,0,NA,"Coral City"
"390",390,"2007","Coral City",4,0.145193266090568,0.427403366954716,0,NA,"Coral City"
"391",391,"2007","Coral City",5,0.00540540540540541,0.497297297297297,0,NA,"Coral City"
"392",392,"2007","Coral City",6,0.0196078431372549,0.490196078431373,0,NA,"Coral City"
"393",393,"2007","Coral City",7,0.0726307353235824,0.463684632338209,0,NA,"Coral City"
"394",394,"2007","Coral City",8,0.267765567765568,0.366117216117216,0,NA,"Coral City"
"395",395,"2007","Grundys  Gardens",1,0.0891180654338549,0.455440967283073,0,NA,"Grundy's Gardens"
"396",396,"2007","Grundys  Gardens",2,0.222125603864734,0.388937198067633,0,NA,"Grundy's Gardens"
"397",397,"2007","Grundys  Gardens",3,0,0.5,0,NA,"Grundy's Gardens"
"398",398,"2007","Grundys  Gardens",4,0,0.5,0,NA,"Grundy's Gardens"
"399",399,"2007","Grundys  Gardens",5,0,0.5,0,NA,"Grundy's Gardens"
"400",400,"2007","Grundys  Gardens",6,0,0.5,0,NA,"Grundy's Gardens"
"401",401,"2007","Grundys  Gardens",7,0.0184736516104441,0.490763174194778,0,NA,"Grundy's Gardens"
"402",402,"2007","Grundys  Gardens",8,0.1062424969988,0.4468787515006,0,NA,"Grundy's Gardens"
"403",403,"2007","Grundys  Gardens",9,0.0622222222222222,0.468888888888889,0,NA,"Grundy's Gardens"
"404",404,"2007","Grundys  Gardens",10,0.20952380952381,0.395238095238095,0,NA,"Grundy's Gardens"
"405",405,"2007","Grundys  Gardens",11,0.1127331002331,0.44363344988345,0,NA,"Grundy's Gardens"
"406",406,"2007","Grundys  Gardens",12,0.468181818181818,0.265909090909091,0,NA,"Grundy's Gardens"
"407",407,"2007","Jigsaw",1,0,0.5,0,NA,"Jigsaw Puzzle"
"408",408,"2007","Jigsaw",2,0.0105263157894737,0.494736842105263,0,NA,"Jigsaw Puzzle"
"409",409,"2007","Jigsaw",3,0.130962384953982,0.434518807523009,0,NA,"Jigsaw Puzzle"
"410",410,"2007","Jigsaw",4,0.107177033492823,0.446411483253589,0,NA,"Jigsaw Puzzle"
"411",411,"2007","Jigsaw",5,0.00512820512820513,0.497435897435897,0,NA,"Jigsaw Puzzle"
"412",412,"2007","Jigsaw",6,0.119017094017094,0.440491452991453,0,NA,"Jigsaw Puzzle"
"413",413,"2007","Jigsaw",7,0.2,0.4,0,NA,"Jigsaw Puzzle"
"414",414,"2007","Jigsaw",8,0,0.5,0,NA,"Jigsaw Puzzle"
"415",415,"2007","Jigsaw",9,0,0.5,0,NA,"Jigsaw Puzzle"
"416",416,"2007","Pauls Anchor",1,0.212432730588976,0.393783634705512,0,NA,"Paul's Anchor"
"417",417,"2007","Pauls Anchor",2,0,0.5,0,NA,"Paul's Anchor"
"418",418,"2007","Pauls Anchor",3,0.505244755244755,0.247377622377622,0,NA,"Paul's Anchor"
"419",419,"2007","Pauls Anchor",4,0.324664224664225,0.337667887667888,0,NA,"Paul's Anchor"
"420",420,"2007","Pauls Anchor",5,0.303146997929607,0.348426501035197,0,NA,"Paul's Anchor"
"421",421,"2007","Pauls Anchor",6,0.035978835978836,0.482010582010582,0,NA,"Paul's Anchor"
"422",422,"2007","Pauls Anchor",7,0.341071428571429,0.329464285714286,0,NA,"Paul's Anchor"
"423",423,"2007","Pauls Anchor",8,0.335606060606061,0.33219696969697,0,NA,"Paul's Anchor"
"424",424,"2007","Pauls Anchor",9,0.149573934837093,0.425213032581454,0,NA,"Paul's Anchor"
"425",425,"2007","Pauls Anchor",10,0.143896103896104,0.428051948051948,0,NA,"Paul's Anchor"
"426",426,"2007","Sailfin",1,0.0537050908586489,0.473147454570676,0,NA,"Sailfin Reef"
"427",427,"2007","Sailfin",2,0.0478802550801257,0.476059872459937,0,NA,"Sailfin Reef"
"428",428,"2007","Sailfin",3,0.339686337054758,0.330156831472621,0,NA,"Sailfin Reef"
"429",429,"2007","Sailfin",4,0.517383107088989,0.241308446455505,0,NA,"Sailfin Reef"
"430",430,"2007","Sailfin",5,0.05,0.475,0,NA,"Sailfin Reef"
"431",431,"2007","Sailfin",6,0.0656678098971093,0.467166095051445,0,NA,"Sailfin Reef"
"432",432,"2007","Sailfin",7,0.126198012513802,0.436900993743099,0,NA,"Sailfin Reef"
"433",433,"2007","Sailfin",8,0.10952380952381,0.445238095238095,0,NA,"Sailfin Reef"
"434",434,"2007","Sailfin",9,0.0166121112929624,0.491693944353519,0,NA,"Sailfin Reef"
"435",435,"2007","Sailfin",10,0.0217772544437384,0.489111372778131,0,NA,"Sailfin Reef"
"436",436,"2007","Snapshot",1,0.0304508499630451,0.484774575018477,0,NA,"Snap Shot"
"437",437,"2007","Snapshot",2,0.149667071970355,0.425166464014822,0,NA,"Snap Shot"
"438",438,"2007","Snapshot",3,0.186912786912787,0.406543606543607,0,NA,"Snap Shot"
"439",439,"2007","Snapshot",4,0.39117158426369,0.304414207868155,0,NA,"Snap Shot"
"440",440,"2007","Snapshot",5,0.270940170940171,0.364529914529915,0,NA,"Snap Shot"
"441",441,"2007","Snapshot",6,0.0113272311212815,0.494336384439359,0,NA,"Snap Shot"
"442",442,"2007","Snapshot",7,0.0477801268498943,0.476109936575053,0,NA,"Snap Shot"
"443",443,"2007","West Point",1,0.0478675310147619,0.476066234492619,0,NA,"West Point"
"444",444,"2007","West Point",2,0.0116735066119471,0.494163246694026,0,NA,"West Point"
"445",445,"2007","West Point",3,0.0259109311740891,0.487044534412955,0,NA,"West Point"
"446",446,"2007","West Point",4,0.0526582278481013,0.473670886075949,0,NA,"West Point"
"447",447,"2007","West Point",5,0.0127591857313922,0.493620407134304,0,NA,"West Point"
"448",448,"2007","West Point",6,0.180229885057471,0.409885057471264,0,NA,"West Point"
"449",449,"2007","West Point",7,0.277777777777778,0.361111111111111,0,NA,"West Point"
"450",450,"2007","West Point",8,0.00327868852459016,0.498360655737705,0,NA,"West Point"
"451",451,"2007","West Point",9,0.00869565217391304,0.495652173913044,0,NA,"West Point"
"452",452,"2007","West Point",10,0.0172413793103448,0.491379310344828,0,NA,"West Point"
"453",453,"2007","West Point",11,0,0.5,0,NA,"West Point"
"454",454,"2007","West Point",12,0.0461538461538462,0.476923076923077,0,NA,"West Point"
"455",455,"2007","West Point",13,0.0425339366515837,0.478733031674208,0,NA,"West Point"
"456",456,"2009","Coral City",1,0,0.5,0,NA,"Coral City"
"457",457,"2009","Coral City",2,0,0.5,0,NA,"Coral City"
"458",458,"2009","Coral City",3,0,0.5,0,NA,"Coral City"
"459",459,"2009","Coral City",4,0,0.5,0,NA,"Coral City"
"460",460,"2009","Grundys  Gardens",1,0,0.5,0,NA,"Grundy's Gardens"
"461",461,"2009","Grundys  Gardens",2,0,0.5,0,NA,"Grundy's Gardens"
"462",462,"2009","Grundys  Gardens",3,0,0.5,0,NA,"Grundy's Gardens"
"463",463,"2009","Grundys  Gardens",4,0,0.5,0,NA,"Grundy's Gardens"
"464",464,"2009","Grundys  Gardens",5,0,0.5,0,NA,"Grundy's Gardens"
"465",465,"2009","Grundys  Gardens",6,0,0.5,0,NA,"Grundy's Gardens"
"466",466,"2009","Grundys  Gardens",7,0,0.5,0,NA,"Grundy's Gardens"
"467",467,"2009","Jigsaw",1,0,0.5,0,NA,"Jigsaw Puzzle"
"468",468,"2009","Jigsaw",2,0,0.5,0,NA,"Jigsaw Puzzle"
"469",469,"2009","Jigsaw",3,0,0.5,0,NA,"Jigsaw Puzzle"
"470",470,"2009","Jigsaw",4,0,0.5,0,NA,"Jigsaw Puzzle"
"471",471,"2009","Jigsaw",5,0,0.5,0,NA,"Jigsaw Puzzle"
"472",472,"2009","Jigsaw",6,0,0.5,0,NA,"Jigsaw Puzzle"
"473",473,"2009","Jigsaw",7,0,0.5,0,NA,"Jigsaw Puzzle"
"474",474,"2009","Jigsaw",8,0,0.5,0,NA,"Jigsaw Puzzle"
"475",475,"2009","Jigsaw",9,0,0.5,0,NA,"Jigsaw Puzzle"
"476",476,"2009","Jigsaw",10,0,0.5,0,NA,"Jigsaw Puzzle"
"477",477,"2009","Meadows",1,0,0.5,0,NA,"The Meadows"
"478",478,"2009","Meadows",2,0,0.5,0,NA,"The Meadows"
"479",479,"2009","Meadows",3,0,0.5,0,NA,"The Meadows"
"480",480,"2009","Meadows",4,0,0.5,0,NA,"The Meadows"
"481",481,"2009","Meadows",5,0,0.5,0,NA,"The Meadows"
"482",482,"2009","Meadows",6,0,0.5,0,NA,"The Meadows"
"483",483,"2009","Meadows",7,0,0.5,0,NA,"The Meadows"
"484",484,"2009","Mixing Bowl",1,0,0.5,0,NA,"Sailfin Miniwall"
"485",485,"2009","Mixing Bowl",2,0,0.5,0,NA,"Sailfin Miniwall"
"486",486,"2009","Mixing Bowl",3,0,0.5,0,NA,"Sailfin Miniwall"
"487",487,"2009","Mixing Bowl",4,0,0.5,0,NA,"Sailfin Miniwall"
"488",488,"2009","Mixing Bowl",5,0,0.5,0,NA,"Sailfin Miniwall"
"489",489,"2009","Mixing Bowl",6,0,0.5,0,NA,"Sailfin Miniwall"
"490",490,"2009","Richardss Reef",1,0,0.5,0,NA,"Richard's Reef"
"491",491,"2009","Richardss Reef",2,0,0.5,0,NA,"Richard's Reef"
"492",492,"2009","Richardss Reef",3,0,0.5,0,NA,"Richard's Reef"
"493",493,"2009","Richardss Reef",4,0,0.5,0,NA,"Richard's Reef"
"494",494,"2009","Richardss Reef",5,0,0.5,0,NA,"Richard's Reef"
"495",495,"2009","Richardss Reef",6,0,0.5,0,NA,"Richard's Reef"
"496",496,"2009","Richardss Reef",7,0,0.5,0,NA,"Richard's Reef"
"497",497,"2009","Sailfin",1,0,0.5,0,NA,"Sailfin Reef"
"498",498,"2009","Sailfin",2,0,0.5,0,NA,"Sailfin Reef"
"499",499,"2009","Sailfin",3,0,0.5,0,NA,"Sailfin Reef"
"500",500,"2009","Sailfin",4,0,0.5,0,NA,"Sailfin Reef"
"501",501,"2009","Sailfin",5,0,0.5,0,NA,"Sailfin Reef"
"502",502,"2009","Sailfin",6,0,0.5,0,NA,"Sailfin Reef"
"503",503,"2009","Snapshot",1,0,0.5,0,NA,"Snap Shot"
"504",504,"2009","Snapshot",2,0,0.5,0,NA,"Snap Shot"
"505",505,"2009","Snapshot",3,0,0.5,0,NA,"Snap Shot"
"506",506,"2009","Snapshot",4,0,0.5,0,NA,"Snap Shot"
"507",507,"2009","West Point",1,0,0.5,0,NA,"West Point"
"508",508,"2009","West Point",2,0,0.5,0,NA,"West Point"
"509",509,"2009","West Point",3,0,0.5,0,NA,"West Point"
"510",510,"2009","West Point",4,0,0.5,0,NA,"West Point"
"511",511,"2009","West Point",5,0,0.5,0,NA,"West Point"
"512",512,"2009","West Point",6,0,0.5,0,NA,"West Point"
"513",513,"2009","West Point",7,0,0.5,0,NA,"West Point"
"514",514,"2011","Coral City",1,0.614646464646465,0.0833333333333333,0.218686868686869,NA,"Coral City"
"515",515,"2011","Coral City",2,0.584957264957265,0.105,0.205042735042735,NA,"Coral City"
"516",516,"2011","Coral City",3,0.585284011220196,0.091505376344086,0.231705236091632,NA,"Coral City"
"517",517,"2011","Coral City",4,0.365765617418038,0.313446826012534,0.00734073055689365,NA,"Coral City"
"518",518,"2011","Coral City",5,0.210919540229885,0.382758620689655,0.0235632183908046,NA,"Coral City"
"519",519,"2011","Coral City",6,0.162317823187388,0.411790559616647,0.0141010575793184,NA,"Coral City"
"520",520,"2011","Grundys  Gardens",1,0.563709273182957,0.187485380116959,0.0613199665831245,NA,"Grundy's Gardens"
"521",521,"2011","Grundys  Gardens",2,0.665873015873016,0.137962962962963,0.0582010582010582,NA,"Grundy's Gardens"
"522",522,"2011","Grundys  Gardens",3,0.504203568421208,0.238996567736725,0.0178032961053414,NA,"Grundy's Gardens"
"523",523,"2011","Grundys  Gardens",4,0.491623384957645,0.22968818630387,0.049000242434614,NA,"Grundy's Gardens"
"524",524,"2011","Grundys  Gardens",5,0.580188290673728,0.122447778758458,0.174916151809356,NA,"Grundy's Gardens"
"525",525,"2011","Jigsaw",1,0.377729885057471,0.311135057471264,0,NA,"Jigsaw Puzzle"
"526",526,"2011","Jigsaw",2,0.262722063374398,0.361883817525033,0.0135103015755351,NA,"Jigsaw Puzzle"
"527",527,"2011","Jigsaw",3,0.281105169340463,0.330368161250514,0.0581585081585082,NA,"Jigsaw Puzzle"
"528",528,"2011","Jigsaw",4,0.166666666666667,0.216666666666667,0.4,NA,"Jigsaw Puzzle"
"529",529,"2011","Jigsaw",5,0.236353276353276,0.343760683760684,0.0761253561253561,NA,"Jigsaw Puzzle"
"530",530,"2011","Jigsaw",6,0.147792022792023,0.298008935508936,0.256190106190106,NA,"Jigsaw Puzzle"
"531",531,"2011","Meadows",1,0.0268774703557312,0.458584893367502,0.0559527429092646,NA,"The Meadows"
"532",532,"2011","Meadows",2,0.152681992337165,0.375968497232865,0.0953810131971052,NA,"The Meadows"
"533",533,"2011","Meadows",3,0.157933723196881,0.351348573453837,0.139369129895446,NA,"The Meadows"
"534",534,"2011","Meadows",4,0.12,0.20875,0.4625,NA,"The Meadows"
"535",535,"2011","Meadows",5,0.0981818181818182,0.365575757575758,0.170666666666667,NA,"The Meadows"
"536",536,"2011","Meadows",6,0.130812324929972,0.329953314659197,0.209281045751634,NA,"The Meadows"
"537",537,"2011","Mixing Bowl",1,0.494904493936752,0.207663469921534,0.0897685662201791,NA,"Sailfin Miniwall"
"538",538,"2011","Mixing Bowl",2,0.290301639880587,0.316551834130781,0.0765946918578498,NA,"Sailfin Miniwall"
"539",539,"2011","Mixing Bowl",3,0.432737833211054,0.263889704084128,0.0394827586206897,NA,"Sailfin Miniwall"
"540",540,"2011","Mixing Bowl",4,0.129912424740011,0.435043787629995,0,NA,"Sailfin Miniwall"
"541",541,"2011","Mixing Bowl",5,0.357460317460317,0.276825396825397,0.0888888888888889,NA,"Sailfin Miniwall"
"542",542,"2011","Mixing Bowl",6,0.242697947214076,0.355425219941349,0.0464516129032258,NA,"Sailfin Miniwall"
"543",543,"2011","Sailfin",1,0.476666666666667,0.216666666666667,0.09,NA,"Sailfin Reef"
"544",544,"2011","Sailfin",2,0.668383838383838,0.165808080808081,0,NA,"Sailfin Reef"
"545",545,"2011","Sailfin",3,0.311585677749361,0.326918158567775,0.0345780051150895,NA,"Sailfin Reef"
"546",546,"2011","Sailfin",4,0.0235458538182992,0.47691591806639,0.0226223100489213,NA,"Sailfin Reef"
"547",547,"2011","Sailfin",5,0.184055555555556,0.379987179487179,0.0559700854700855,NA,"Sailfin Reef"
"548",548,"2011","Sailfin",6,0.174338876297832,0.404864010367742,0.0159331029666851,NA,"Sailfin Reef"
"549",549,"2011","Snapshot",1,0.258168611574184,0.324356989759467,0.0931174089068826,NA,"Snap Shot"
"550",550,"2011","Snapshot",2,0.417777777777778,0.283418803418803,0.0153846153846154,NA,"Snap Shot"
"551",551,"2011","Snapshot",3,0.559163059163059,0.19469696969697,0.0514430014430014,NA,"Snap Shot"
"552",552,"2011","Snapshot",4,0.398565946754877,0.279133847896525,0.0431663574520717,NA,"Snap Shot"
"553",553,"2011","Snapshot",5,0.355032679738562,0.316601307189542,0.0117647058823529,NA,"Snap Shot"
"554",554,"2011","Snapshot",6,0.285955424647181,0.332729058233212,0.0485864588863949,NA,"Snap Shot"
"555",555,"2011","West Point",1,0.487222222222222,0.224444444444444,0.0638888888888889,NA,"West Point"
"556",556,"2011","West Point",2,0.334285714285714,0.292813852813853,0.0800865800865801,NA,"West Point"
"557",557,"2011","West Point",3,0.120203488264272,0.437164984938297,0.00546654185913385,NA,"West Point"
"558",558,"2011","West Point",4,0.253968253968254,0.363492063492063,0.019047619047619,NA,"West Point"
"559",559,"2011","West Point",5,0.467968689452065,0.266015655273967,0,NA,"West Point"
"560",560,"2011","West Point",6,0.3265639589169,0.33671802054155,0,NA,"West Point"
"561",561,"2012","Coral City",1,0.04,0.0689075630252101,0.445546218487395,NA,"Coral City"
"562",562,"2012","Coral City",2,0.0577962577962578,0.0784119106699752,0.431895915766884,NA,"Coral City"
"563",563,"2012","Coral City",3,0.084390243902439,0.0794139194139194,0.418097918341821,NA,"Coral City"
"564",564,"2012","Coral City",4,0.206786942663122,0.0498084291187739,0.371702314109052,NA,"Coral City"
"565",565,"2012","Coral City",5,0.0198034386605092,0.14596312778131,0.417116716779091,NA,"Coral City"
"566",566,"2012","Coral City",6,0.0571731136247265,0.0611111111111111,0.440857887632081,NA,"Coral City"
"567",567,"2012","Grundys  Gardens",1,0.062757391357797,0.0413793103448276,0.447931649148688,NA,"Grundy's Gardens"
"568",568,"2012","Grundys  Gardens",2,0.100755910755911,0.138888888888889,0.3801776001776,NA,"Grundy's Gardens"
"569",569,"2012","Grundys  Gardens",3,0,0.0788607612137024,0.460569619393149,NA,"Grundy's Gardens"
"570",570,"2012","Grundys  Gardens",4,0.065,0.235909090909091,0.349545454545455,NA,"Grundy's Gardens"
"571",571,"2012","Grundys  Gardens",5,0.0337078651685393,0.237359550561798,0.364466292134831,NA,"Grundy's Gardens"
"572",572,"2012","Grundys  Gardens",6,0.139825473085597,0.113131313131313,0.373521606891545,NA,"Grundy's Gardens"
"573",573,"2012","ICON CREWS",1,0,0.506060606060606,0.246969696969697,NA,"Icon"
"574",574,"2012","ICON CREWS",2,0,0.37991452991453,0.310042735042735,NA,"Icon"
"575",575,"2012","ICON CREWS",3,0,0.705490196078431,0.147254901960784,NA,"Icon"
