Date,Diver ,Site,Bottom Temp (°F),Bottom Temp (°C),Qudrat No.,Quadrat Depth (ft),Quadrat Depth (m),Coral Code,Substratum,Comments
07/01/2019,KC,Meadows,84,28.88888889,16,30,9.146341463,PPOR,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,16,30,9.146341463,PFUR,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,16,30,9.146341463,PFUR,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,PPOR,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,SSID,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,17,30,9.146341463,MYCE,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,AAGA,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,MDEC,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,MDEC,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,PAST,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,MYCE,Live Coral/Dead Coral,
07/01/2019,KC,Meadows,84,28.88888889,18,11,3.353658537,MYCE,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,FFRA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,MCAV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,1,55,16.76829268,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,2,54,16.46341463,MYCE,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,3,54,16.46341463,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,4,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,4,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,4,54,16.46341463,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,4,54,16.46341463,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,4,54,16.46341463,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,4,54,16.46341463,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,4,54,16.46341463,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,4,54,16.46341463,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,5,51,15.54878049,MYCE,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,EFAS,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,MCAV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,6,49,14.93902439,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,7,50,15.24390244,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,EFAS,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,8,48,14.63414634,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,MCAV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,9,48,14.63414634,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,DLAB,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,SCUB,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,SCUB,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,10,47,14.32926829,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,11,44,13.41463415,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,12,39,11.8902439,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,DSTO,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,EFAS,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,13,38,11.58536585,SCUB,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,DSTO,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,EFAS,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,FFRA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,14,40,12.19512195,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,EFAS,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,MCAV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,MCAV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,15,38,11.58536585,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,MFRA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,16,38,11.58536585,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,MCAV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,PDIV,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,17,37,11.2804878,MPHA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,MALC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,MDEC,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,PAST,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,SSID,Live Coral/Dead Coral,
07/02/2019,KC,Paul's Anchor,86,30,18,36,10.97560976,SSID,Live Coral/Dead Coral,
