Date (m/d/y),Year,Month,Day,Site,MPA,Observer,Transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Bluestriped_Grunt,30,1,Haemulon_sciurus,Grunt,Carnivore,0.0245,2.92,503.9183208,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Caesar_Grunt,20,3,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,377.79116,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Caesar_Grunt,30,11,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,4656.247819,0.183333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,French_Grunt,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Princess_Parrotfish,5,6,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59781051,0.1,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Princess_Parrotfish,10,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,74.56051734,0.066666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Princess_Parrotfish,20,6,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,919.8803856,0.1,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Princess_Parrotfish,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Princess_Parrotfish,40,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1260.988991,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Redband_Parrotfish,5,5,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,9.30917897,0.083333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Redband_Parrotfish,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Redband_Parrotfish,20,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,440.1002374,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Redband_Parrotfish,30,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,526.1599821,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Stoplight_Parrotfish,5,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,5.740440657,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Stoplight_Parrotfish,10,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,21.87424758,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Stoplight_Parrotfish,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Stoplight_Parrotfish,40,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1270.483116,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Striped_Parrotfish,5,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,4.079214059,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Striped_Parrotfish,10,8,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,132.3570485,0.133333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Striped_Parrotfish,20,6,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,805.2281041,0.1,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Juvenile_Parrotfishes,5,11,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,17.40440692,0.183333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Graysby,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Black_Durgon,20,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,171.7755353,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Blue_Tang,5,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47371476,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Blue_Tang,20,6,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,1338.858709,0.1,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Blue_Tang,30,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,737.9937972,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Ocean_Surgeonfish,10,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,20.41423563,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Ocean_Surgeonfish,20,2,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,304.7544855,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Spanish_Hogfish,20,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,168.7642582,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Yellowhead_Wrasse,5,9,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,14.09315807,0.15,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Yellowhead_Wrasse,20,3,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,365.0525959,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Bermuda_or_Yellow_Chub,40,1,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,986.5539963,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Threespot_Damselfish,5,3,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,7.517616524,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,2,Yellowtail_Damselfish,10,1,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,23.98971504,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,French_Grunt,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Greenblotch_Parrotfish,5,3,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,4.863304082,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Princess_Parrotfish,5,17,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,38.52712979,0.283333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Princess_Parrotfish,10,8,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,149.1210347,0.133333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Princess_Parrotfish,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Redband_Parrotfish,5,14,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,26.06570112,0.233333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Redband_Parrotfish,10,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,49.58006782,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Redband_Parrotfish,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Stoplight_Parrotfish,5,6,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,17.22132197,0.1,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Stoplight_Parrotfish,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Striped_Parrotfish,5,6,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,12.23764218,0.1,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Striped_Parrotfish,10,4,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,66.17852424,0.066666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Striped_Parrotfish,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Graysby,10,2,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,28.34149014,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Graysby,20,2,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,244.6954914,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Blue_Tang,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Blue_Tang,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Yellowhead_Wrasse,5,12,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,18.79087743,0.2,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Yellowhead_Wrasse,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,3,Threespot_Damselfish,5,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,2.505872175,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Foureye_Butterfly,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Greenblotch_Parrotfish,5,7,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,11.34770952,0.116666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Princess_Parrotfish,5,12,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,27.19562103,0.2,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Princess_Parrotfish,10,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,55.920388,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Princess_Parrotfish,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Redband_Parrotfish,5,18,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.51304429,0.3,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Redband_Parrotfish,10,6,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,99.16013563,0.1,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Redband_Parrotfish,20,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,440.1002374,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Stoplight_Parrotfish,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Stoplight_Parrotfish,30,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1640.664021,0.05,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Stoplight_Parrotfish,40,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1270.483116,0.016666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Striped_Parrotfish,5,7,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,14.27724921,0.116666667,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Striped_Parrotfish,10,5,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,82.7231553,0.083333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Striped_Parrotfish,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333,,,,,,,,,,,,,,,
5-Jul-23,2023,July,5,Snapshot,Outside,ADC,4,Graysby,20,3,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,367.043237,0.05,,,,,,,,,,,,,,,
6-Jul-23,2023,July,6,Snapshot,Outside,ADC,4,Blue_Tang,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667,,,,,,,,,,,,,,,
7-Jul-23,2023,July,7,Snapshot,Outside,ADC,4,Ocean_Surgeonfish,10,5,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,102.0711782,0.083333333,,,,,,,,,,,,,,,
8-Jul-23,2023,July,8,Snapshot,Outside,ADC,4,Yellowhead_Wrasse,5,14,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,21.92269033,0.233333333,,,,,,,,,,,,,,,
9-Jul-23,2023,July,9,Snapshot,Outside,ADC,4,Yellowhead_Wrasse,10,5,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,69.01921323,0.083333333,,,,,,,,,,,,,,,
10-Jul-23,2023,July,10,Snapshot,Outside,ADC,4,Bar_Jack,10,1,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,15.44034809,0.016666667,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,
