Date (m/d/y),Year,Month,Day,Site,MPA,Observer,Transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,2,Princess_Parrotfish,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,2,Striped_Parrotfish,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,2,Yellowtail_Snapper,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,2,Blue_Tang,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,2,Ocean_Surgeonfish,20,2,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,304.7544855,0.033333333,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,2,Yellowhead_Wrasse,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,3,Striped_Parrotfish,20,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,402.6140521,0.05,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,3,Ocean_Surgeonfish,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,3,Yellowhead_Wrasse,20,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,243.3683973,0.033333333,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Greenblotch_Parrotfish,20,1,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,117.5372549,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Princess_Parrotfish,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Redband_Parrotfish,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Redtail_Parrotfish,20,2,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,278.4919798,0.033333333,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Striped_Parrotfish,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Yellowtail_Parrotfish,20,1,Sparisoma_rubripinne,Parrotfish,Herbivore,0.0178,3.02,151.1926187,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Yellowtail_Snapper,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Blue_Tang,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Ocean_Surgeonfish,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667,,,,,,,,,,,,,,,
03-Jul-23,2023,July,3,Westpoint,Inside,JVJ,4,Yellowhead_Wrasse,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,1,Banded_Butterfly,20,1,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,240.3396964,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,1,Redband_Parrotfish,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,1,Striped_Parrotfish,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,1,Graysby,20,6,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,734.0864741,0.1,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,1,Black_Durgon,20,9,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,1545.979818,0.15,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,1,Blue_Tang,20,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,669.4293543,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,1,Doctorfish,20,1,Acanthurus_chirurgus,Surgeonfish,Herbivore,0.0209,2.93,135.5701802,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,2,Princess_Parrotfish,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,2,Redtail_Parrotfish,20,3,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,417.7379696,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,2,Graysby,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,2,Black_Durgon,20,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,343.5510706,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,2,Threespot_Damselfish,20,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,151.7247701,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,3,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,3,Redtail_Parrotfish,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,3,Blue_Tang,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,3,Slippery_Dick,20,1,Halichoeres_bivittatus,Wrasse,Carnivore,0.0112,3.05,104.0781369,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,4,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,4,Redband_Parrotfish,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,4,Redtail_Parrotfish,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,4,Black_Durgon,20,3,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,515.3266059,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,4,Blue_Tang,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marilyns Cut,Inside,JVJ,4,Spanish_Hogfish,20,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,168.7642582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,1,Caesar_Grunt,20,3,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,377.79116,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,1,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,1,Redband_Parrotfish,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,1,Sailors_Choice,20,1,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,156.9207717,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,2,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,2,Redband_Parrotfish,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,2,Redtail_Parrotfish,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,2,Yellowtail_Parrotfish,20,1,Sparisoma_rubripinne,Parrotfish,Herbivore,0.0178,3.02,151.1926187,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,2,Blue_Tang,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,2,Bar_Jack,20,2,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,245.3391011,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,2,Threespot_Damselfish,20,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,151.7247701,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,2,Sailors_Choice,20,1,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,156.9207717,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,3,Foureye_Butterfly,20,1,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,330.7512876,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,3,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,3,Ocean_Surgeonfish,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,3,Yellowhead_Wrasse,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,3,Threespot_Damselfish,20,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,151.7247701,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,4,French_Grunt,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,4,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,4,Redband_Parrotfish,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,4,Blue_Tang,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,4,Yellowhead_Wrasse,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,4,Bar_Jack,20,20,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,2453.391011,0.333333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Marthas,Outside,JVJ,4,Threespot_Damselfish,20,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,151.7247701,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,1,French_Grunt,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,1,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,1,Redband_Parrotfish,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,1,Striped_Parrotfish,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,1,Blue_Tang,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,1,Bar_Jack,20,4,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,490.6782021,0.066666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,1,Threespot_Damselfish,20,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,151.7247701,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Spotfin_Butterfly,20,2,Chaetodon_ocellatus,Butterflyfish,Corallivore,0.0257,3.02,436.5899214,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,French_Grunt,20,4,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,577.6338329,0.066666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Princess_Parrotfish,20,5,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,766.566988,0.083333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Queen_Parrotfish,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Redband_Parrotfish,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Striped_Parrotfish,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Graysby,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Schoolmaster,20,6,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,873.6,0.1,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Yellowtail_Parrotfish,20,2,Sparisoma_rubripinne,Parrotfish,Herbivore,0.0178,3.02,302.3852374,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Blue_Tang,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Ocean_Surgeonfish,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Bar_Jack,20,1,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,122.6695505,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Threespot_Damselfish,20,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,151.7247701,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,2,Mahogany_Snapper,20,8,Lutjanus_mahogoni,Snapper,Carnivore,0.0617,2.65,1383.899778,0.133333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,French_Grunt,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,Redband_Parrotfish,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,Redtail_Parrotfish,20,2,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,278.4919798,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,Striped_Parrotfish,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,Schoolmaster,20,2,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,291.2,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,Yellowtail_Snapper,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,Blue_Tang,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,3,Yellowhead_Wrasse,20,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,243.3683973,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,4,Doctorfish,20,1,Acanthurus_chirurgus,Surgeonfish,Herbivore,0.0209,2.93,135.5701802,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Jigsaw,Outside,JVJ,4,Ocean_Surgeonfish,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,1,Caesar_Grunt,20,3,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,377.79116,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,1,Princess_Parrotfish,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,1,Queen_Parrotfish,20,2,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,258.8922539,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,1,Blue_Tang,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,1,Bar_Jack,20,5,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,613.3477526,0.083333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,2,Queen_Parrotfish,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,2,Redband_Parrotfish,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,3,Caesar_Grunt,20,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,125.9303867,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,3,French_Grunt,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,3,Redtail_Parrotfish,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,3,Yellowhead_Wrasse,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,4,Princess_Parrotfish,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,4,Redtail_Parrotfish,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,4,Striped_Parrotfish,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,4,Yellowtail_Snapper,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,4,Blue_Tang,20,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,669.4293543,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,4,Yellowhead_Wrasse,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,July,4,Meadows,Inside,JVJ,4,Bar_Jack,20,2,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,245.3391011,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,1,Princess_Parrotfish,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,1,Redband_Parrotfish,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,1,Redtail_Parrotfish,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,1,Graysby,20,2,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,244.6954914,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,1,Black_Durgon,20,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,171.7755353,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,1,Blue_Tang,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,1,Yellowtail_Damselfish,20,1,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,194.5967918,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,2,Banded_Butterfly,20,2,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,480.6793928,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,2,Princess_Parrotfish,20,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,459.9401928,0.05,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,2,Queen_Parrotfish,20,2,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,258.8922539,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,2,Striped_Parrotfish,20,5,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,671.0234201,0.083333333,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,2,Graysby,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,2,Blue_Tang,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,2,Doctorfish,20,1,Acanthurus_chirurgus,Surgeonfish,Herbivore,0.0209,2.93,135.5701802,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,July,5,Sailfin,Outside,JVJ,2,Yellowhead_Wrasse,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,
